"X","Y","sighting_id","species","number_sighted","latitude","longitude","year","month"
-122.808,37.55939,15979,"Humpback Whale",1,37.55939,-122.808,2015,"Aug"
-119.21,34.01,15997,"Humpback Whale",1,34.01,-119.21,2015,"Aug"
-119.39,34.15818,16123,"Humpback Whale",3,34.15818,-119.39,2015,"Aug"
-123.436,38.26387,17455,"Humpback Whale",6,38.26387,-123.436,2015,"Aug"
-123.438,38.25914,17468,"Humpback Whale",9,38.25914,-123.438,2015,"Aug"
-123.392,38.20195,17469,"Humpback Whale",15,38.20195,-123.392,2015,"Aug"
-123.407,38.21697,17470,"Humpback Whale",7,38.21697,-123.407,2015,"Aug"
-124.078,44.79026,18368,"Humpback Whale",1,44.79026,-124.078,2015,"Aug"
-124.066,44.82748,18370,"Gray Whale",2,44.82748,-124.066,2015,"Aug"
-124.066,44.82743,18371,"Gray Whale",1,44.82743,-124.066,2015,"Aug"
-122.625,37.76578,18472,"Humpback Whale",2,37.76578,-122.625,2015,"Aug"
-122.624,37.76534,18473,"Humpback Whale",4,37.76534,-122.624,2015,"Aug"
-124.073,44.78509,18483,"Humpback Whale",1,44.78509,-124.073,2015,"Aug"
-124.073,44.785,18484,"Gray Whale",1,44.785,-124.073,2015,"Aug"
-121.923,36.6543,18964,"Humpback Whale",1,36.6543,-121.923,2015,"Aug"
-121.864,36.78686,18975,"Humpback Whale",25,36.78686,-121.864,2015,"Aug"
-119.361,34.12861,20429,"Humpback Whale",1,34.12861,-119.361,2015,"Aug"
-120.041,34.24424,20432,"Humpback Whale",5,34.24424,-120.041,2015,"Aug"
-120.088,34.27315,20434,"Humpback Whale",1,34.27315,-120.088,2015,"Aug"
-120.048,34.23508,20439,"Humpback Whale",5,34.23508,-120.048,2015,"Aug"
-120.084,34.25435,20441,"Humpback Whale",1,34.25435,-120.084,2015,"Aug"
-119.436,34.12422,20444,"Humpback Whale",1,34.12422,-119.436,2015,"Aug"
-119.984,34.24865,20443,"Humpback Whale",3,34.24865,-119.984,2015,"Aug"
-120.027,34.20322,20442,"Humpback Whale",2,34.20322,-120.027,2015,"Aug"
-120.436,34.38483,20445,"Humpback Whale",1,34.38483,-120.436,2015,"Aug"
-120.371,34.23797,20446,"Humpback Whale",1,34.23797,-120.371,2015,"Aug"
-120.179,34.24329,21044,"Humpback Whale",2,34.24329,-120.179,2015,"Aug"
-120.051,34.18773,21045,"Humpback Whale",3,34.18773,-120.051,2015,"Aug"
-122.526,37.47672,21183,"Humpback Whale",3,37.47672,-122.526,2015,"Aug"
-121.839,36.81205,21201,"Humpback Whale",12,36.81205,-121.839,2015,"Aug"
-118.75,33.35543,21202,"Blue Whale",1,33.35543,-118.75,2015,"Aug"
-121.993,36.69738,21906,"Humpback Whale",1,36.69738,-121.993,2015,"Sep"
-122.024,36.67755,21907,"Humpback Whale",2,36.67755,-122.024,2015,"Sep"
-122.035,36.54162,21913,"Humpback Whale",1,36.54162,-122.035,2015,"Sep"
-122.034,36.52653,21914,"Humpback Whale",1,36.52653,-122.034,2015,"Sep"
-122.038,36.52994,21915,"Humpback Whale",1,36.52994,-122.038,2015,"Sep"
-122.058,36.56622,21925,"Blue Whale",1,36.56622,-122.058,2015,"Sep"
-122.147,36.69349,21926,"Blue Whale",2,36.69349,-122.147,2015,"Sep"
-124.066,44.82868,22121,"Gray Whale",3,44.82868,-124.066,2015,"Sep"
-124.073,44.78449,22387,"Gray Whale",2,44.78449,-124.073,2015,"Sep"
-124.073,44.78433,22388,"Humpback Whale",2,44.78433,-124.073,2015,"Sep"
-124.066,44.8288,22389,"Humpback Whale",2,44.8288,-124.066,2015,"Sep"
-120.203,34.29558,23678,"Humpback Whale",1,34.29558,-120.203,2015,"Sep"
-120.21,34.29443,23685,"Humpback Whale",4,34.29443,-120.21,2015,"Sep"
-120.215,34.26734,23687,"Humpback Whale",9,34.26734,-120.215,2015,"Sep"
-120.176,34.25748,23688,"Humpback Whale",2,34.25748,-120.176,2015,"Sep"
-120.127,34.22055,23689,"Humpback Whale",1,34.22055,-120.127,2015,"Sep"
-119.874,34.1354,23786,"Blue Whale",1,34.1354,-119.874,2015,"Sep"
-119.847,34.13785,23787,"Humpback Whale",2,34.13785,-119.847,2015,"Sep"
-118.133,33.59168,23816,"Humpback Whale",1,33.59168,-118.133,2015,"Sep"
-122.795,37.54586,24023,"Humpback Whale",1,37.54586,-122.795,2015,"Sep"
-122.793,37.86528,24593,"Humpback Whale",3,37.86528,-122.793,2015,"Oct"
-122.679,37.73564,24601,"Humpback Whale",1,37.73564,-122.679,2015,"Oct"
-122.679,37.73564,24604,"Humpback Whale",1,37.73564,-122.679,2015,"Oct"
-122.626,37.76469,24605,"Humpback Whale",1,37.76469,-122.626,2015,"Oct"
-122.579,37.83401,24643,"Humpback Whale",2,37.83401,-122.579,2015,"Oct"
-122.835,37.8168,24682,"Humpback Whale",3,37.8168,-122.835,2015,"Oct"
-122.043,36.65688,24719,"Humpback Whale",1,36.65688,-122.043,2015,"Oct"
-121.9,36.6197,25568,"Blue Whale",1,36.6197,-121.9,2015,"Nov"
-121.854,36.80096,26137,"Humpback Whale",1,36.80096,-121.854,2015,"Nov"
-120.848,33.98461,26187,"Humpback Whale",1,33.98461,-120.848,2015,"Dec"
-120.852,33.98033,26188,"Humpback Whale",1,33.98033,-120.852,2015,"Dec"
-120.848,33.98461,26189,"Humpback Whale",1,33.98461,-120.848,2015,"Dec"
-122.78,37.8074,26193,"Humpback Whale",1,37.8074,-122.78,2015,"Dec"
-117.945,33.56185,26494,"Minke Whale",1,33.56185,-117.945,2015,"Dec"
-118.255,33.65842,26563,"Gray Whale",1,33.65842,-118.255,2015,"Dec"
-118.354,33.70859,26564,"Gray Whale",1,33.70859,-118.354,2015,"Dec"
-124.434,43.11494,26570,"Gray Whale",1,43.11494,-124.434,2015,"Dec"
-118.357,33.67703,26665,"Gray Whale",1,33.67703,-118.357,2016,"Jan"
-123.47,38.71715,26679,"Gray Whale",2,38.71715,-123.47,2016,"Jan"
-118.24,33.66888,26721,"Gray Whale",1,33.66888,-118.24,2016,"Jan"
-118.251,33.63501,26722,"Gray Whale",2,33.63501,-118.251,2016,"Jan"
-118.232,33.66805,26741,"Gray Whale",1,33.66805,-118.232,2016,"Jan"
-119.656,34.27998,26785,"Minke Whale",1,34.27998,-119.656,2015,"Sep"
-119.651,34.27088,26786,"Humpback Whale",1,34.27088,-119.651,2015,"Sep"
-119.059,33.73343,26839,"Gray Whale",4,33.73343,-119.059,2016,"Feb"
-119.105,33.94032,26840,"Gray Whale",2,33.94032,-119.105,2016,"Feb"
-118.253,33.61857,26942,"Gray Whale",1,33.61857,-118.253,2016,"Feb"
-118.256,33.62044,26943,"Fin Whale",1,33.62044,-118.256,2016,"Feb"
-118.263,33.62602,26954,"Fin Whale",2,33.62602,-118.263,2016,"Feb"
-118.288,33.64525,26980,"Fin Whale",1,33.64525,-118.288,2016,"Feb"
-121.996,36.59344,27071,"Gray Whale",4,36.59344,-121.996,2016,"Feb"
-117.912,33.57209,27190,"Gray Whale",2,33.57209,-117.912,2016,"Feb"
-117.864,33.53366,27404,"Fin Whale",1,33.53366,-117.864,2016,"Feb"
-124.209,43.64759,27785,"Gray Whale",2,43.64759,-124.209,2016,"Mar"
-124.065,44.82956,27894,"Gray Whale",1,44.82956,-124.065,2016,"Mar"
-119.295,34.14956,27913,"Humpback Whale",1,34.14956,-119.295,2016,"Mar"
-122.41,37.15941,28014,"Humpback Whale",2,37.15941,-122.41,2016,"Mar"
-122.425,37.17862,28015,"Gray Whale",1,37.17862,-122.425,2016,"Mar"
-118.32,33.65142,28076,"Fin Whale",1,33.65142,-118.32,2016,"Apr"
-119.406,34.07996,28183,"Humpback Whale",1,34.07996,-119.406,2016,"Apr"
-118.343,33.67013,28400,"Fin Whale",1,33.67013,-118.343,2016,"Apr"
-118.305,33.70572,28401,"Gray Whale",3,33.70572,-118.305,2016,"Apr"
-124.065,44.82803,28449,"Gray Whale",1,44.82803,-124.065,2016,"Apr"
-124.066,44.82803,28450,"Humpback Whale",1,44.82803,-124.066,2016,"Apr"
-124.073,44.78459,28644,"Gray Whale",4,44.78459,-124.073,2016,"Apr"
-122.473,37.83214,28759,"Humpback Whale",3,37.83214,-122.473,2016,"May"
-122.483,37.80776,28778,"Humpback Whale",1,37.80776,-122.483,2016,"May"
-124.065,44.82868,28881,"Gray Whale",2,44.82868,-124.065,2016,"May"
-122.473,37.83206,28919,"Humpback Whale",2,37.83206,-122.473,2016,"May"
-118.27,33.64621,28926,"Fin Whale",1,33.64621,-118.27,2016,"May"
-118.284,33.63212,28927,"Fin Whale",2,33.63212,-118.284,2016,"May"
-122.658,37.83659,29172,"Humpback Whale",1,37.83659,-122.658,2016,"May"
-122.662,37.84142,29173,"Humpback Whale",1,37.84142,-122.662,2016,"May"
-124.065,44.82915,29248,"Gray Whale",5,44.82915,-124.065,2016,"May"
-124.066,44.8287,29292,"Gray Whale",1,44.8287,-124.066,2016,"May"
-122.053,36.33695,29294,"Right Whale",10,36.33695,-122.053,2016,"May"
-122.478,37.81181,29350,"Humpback Whale",2,37.81181,-122.478,2016,"May"
-124.09,41.35275,29402,"Gray Whale",5,41.35275,-124.09,2016,"May"
-124.003,39.85737,29750,"Gray Whale",4,39.85737,-124.003,2016,"May"
-123.858,49.199,29753,"Humpback Whale",1,49.199,-123.858,2016,"May"
-118.648,33.8063,29767,"Gray Whale",1,33.8063,-118.648,2016,"May"
-119.993,34.25042,29822,"Humpback Whale",4,34.25042,-119.993,2016,"May"
-117.886,33.52607,30143,"Humpback Whale",1,33.52607,-117.886,2016,"May"
-123.969,45.46013,30164,"Gray Whale",2,45.46013,-123.969,2016,"May"
-123.969,45.46009,30169,"Gray Whale",1,45.46009,-123.969,2016,"May"
-118.267,33.63701,30507,"Fin Whale",1,33.63701,-118.267,2016,"Jun"
-117.389,32.83852,30541,"Humpback Whale",5,32.83852,-117.389,2016,"Jun"
-117.415,32.83108,30542,"Humpback Whale",1,32.83108,-117.415,2016,"Jun"
-123.247,38.5113,30992,"Gray Whale",2,38.5113,-123.247,2016,"May"
-118.279,33.63725,31176,"Fin Whale",1,33.63725,-118.279,2016,"Jun"
-118.288,33.63137,31938,"Blue Whale",1,33.63137,-118.288,2016,"Jun"
-122.694,37.83102,31944,"Humpback Whale",1,37.83102,-122.694,2016,"Jun"
-122.872,37.71368,31945,"Blue Whale",1,37.71368,-122.872,2016,"Jun"
-122.874,37.71316,31946,"Humpback Whale",10,37.71316,-122.874,2016,"Jun"
-120.913,35.42829,32428,"Humpback Whale",1,35.42829,-120.913,2016,"Jul"
-120.078,34.19127,32636,"Humpback Whale",1,34.19127,-120.078,2016,"Jul"
-119.371,33.9878,32670,"Humpback Whale",20,33.9878,-119.371,2016,"Jun"
-119.453,34.08621,32718,"Humpback Whale",1,34.08621,-119.453,2016,"Jul"
-118.295,33.62797,32786,"Blue Whale",2,33.62797,-118.295,2016,"Jul"
-118.308,33.61813,32787,"Fin Whale",1,33.61813,-118.308,2016,"Jul"
-122.498,37.63325,32790,"Humpback Whale",4,37.63325,-122.498,2016,"Jul"
-122.476,37.80941,32791,"Humpback Whale",2,37.80941,-122.476,2016,"Jul"
-122.478,37.81273,32853,"Humpback Whale",3,37.81273,-122.478,2016,"Jul"
-125.23,49.99613,32854,"Humpback Whale",4,49.99613,-125.23,2016,"Jul"
-122.658,37.9072,32863,"Humpback Whale",20,37.9072,-122.658,2016,"Jul"
-124.065,44.83017,33263,"Gray Whale",4,44.83017,-124.065,2016,"Jul"
-119.24,34.0731,33264,"Humpback Whale",25,34.0731,-119.24,2016,"Jun"
-125.33,50.12,33401,"Humpback Whale",5,50.12,-125.33,2016,"Jul"
-120.103,34.08632,33482,"Fin Whale",2,34.08632,-120.103,2016,"Jul"
-118.318,33.66024,33616,"Blue Whale",1,33.66024,-118.318,2016,"Jul"
-119.777,34.29916,33620,"Humpback Whale",1,34.29916,-119.777,2016,"Jul"
-119.767,34.3066,33621,"Humpback Whale",2,34.3066,-119.767,2016,"Jul"
-119.869,34.20302,33763,"Humpback Whale",1,34.20302,-119.869,2016,"Jul"
-120.091,34.3542,33823,"Humpback Whale",1,34.3542,-120.091,2016,"Jul"
-122.569,37.7481,34308,"Humpback Whale",3,37.7481,-122.569,2016,"Aug"
-118.277,33.63973,34369,"Fin Whale",1,33.63973,-118.277,2016,"Aug"
-122.495,37.4632,34457,"Humpback Whale",2,37.4632,-122.495,2016,"Aug"
-123.108,48.2113,34467,"Humpback Whale",1,48.2113,-123.108,2016,"Aug"
-124.37,49.47746,34497,"Humpback Whale",2,49.47746,-124.37,2016,"Aug"
-123.042,38.15983,34847,"Humpback Whale",3,38.15983,-123.042,2016,"Aug"
-123.327,49.19149,35450,"Humpback Whale",1,49.19149,-123.327,2016,"Aug"
-120.201,34.30012,36042,"Humpback Whale",1,34.30012,-120.201,2016,"Aug"
-120.612,34.38569,36043,"Blue Whale",1,34.38569,-120.612,2016,"Aug"
-120.09,34.21671,36045,"Humpback Whale",3,34.21671,-120.09,2016,"Aug"
-120.042,34.20402,36046,"Humpback Whale",2,34.20402,-120.042,2016,"Aug"
-119.389,34.1515,36197,"Humpback Whale",1,34.1515,-119.389,2016,"Aug"
-119.379,34.15825,36198,"Blue Whale",1,34.15825,-119.379,2016,"Aug"
-122.016,36.42826,37839,"Minke Whale",1,36.42826,-122.016,2016,"Sep"
-122.015,36.38428,37840,"Humpback Whale",1,36.38428,-122.015,2016,"Sep"
-121.045,35.24837,37872,"Humpback Whale",1,35.24837,-121.045,2016,"Sep"
-121.025,35.23328,37874,"Minke Whale",2,35.23328,-121.025,2016,"Sep"
-121.005,35.22012,37876,"Humpback Whale",1,35.22012,-121.005,2016,"Sep"
-120.955,35.19429,37877,"Humpback Whale",2,35.19429,-120.955,2016,"Sep"
-120.943,35.18852,37878,"Gray Whale",1,35.18852,-120.943,2016,"Sep"
-120.781,35.14292,37880,"Fin Whale",2,35.14292,-120.781,2016,"Sep"
-120.486,33.99362,37915,"Blue Whale",15,33.99362,-120.486,2016,"Sep"
-120.486,33.99362,37918,"Blue Whale",15,33.99362,-120.486,2016,"Sep"
-124.074,44.78563,37940,"Gray Whale",7,44.78563,-124.074,2016,"Sep"
-118.624,33.96169,38170,"Minke Whale",1,33.96169,-118.624,2016,"Oct"
-118.314,33.61066,38252,"Humpback Whale",1,33.61066,-118.314,2016,"Oct"
-118.331,33.60996,38253,"Humpback Whale",3,33.60996,-118.331,2016,"Oct"
-120.725,34.4262,38255,"Blue Whale",2,34.4262,-120.725,2016,"Oct"
-120.672,34.3574,38258,"Blue Whale",3,34.3574,-120.672,2016,"Oct"
-120.66,34.4131,38256,"Humpback Whale",1,34.4131,-120.66,2016,"Oct"
-120.668,34.4009,38257,"Blue Whale",4,34.4009,-120.668,2016,"Oct"
-120.294,34.1323,38314,"Blue Whale",2,34.1323,-120.294,2016,"Oct"
-121.951,36.71168,38418,"Humpback Whale",1,36.71168,-121.951,2016,"Oct"
-121.965,36.70915,38419,"Humpback Whale",2,36.70915,-121.965,2016,"Oct"
-122.026,36.95139,38615,"Humpback Whale",1,36.95139,-122.026,2016,"Nov"
-121.922,36.75467,38655,"Humpback Whale",1,36.75467,-121.922,2016,"Nov"
-121.884,36.78881,38656,"Humpback Whale",2,36.78881,-121.884,2016,"Nov"
-121.842,36.67295,38657,"Humpback Whale",2,36.67295,-121.842,2016,"Nov"
-119.678,34.11868,38666,"Humpback Whale",2,34.11868,-119.678,2016,"Oct"
-120.861,34.45792,38696,"Humpback Whale",1,34.45792,-120.861,2016,"Nov"
-119.938,34.13172,38698,"Humpback Whale",7,34.13172,-119.938,2016,"Nov"
-119.93,34.15525,38699,"Humpback Whale",3,34.15525,-119.93,2016,"Nov"
-122.054,36.94924,38721,"Humpback Whale",5,36.94924,-122.054,2016,"Nov"
-119.821,34.12532,38776,"Humpback Whale",8,34.12532,-119.821,2016,"Dec"
-117.309,32.66207,38844,"Gray Whale",1,32.66207,-117.309,2016,"Dec"
-123.455,48.40904,39310,"Humpback Whale",3,48.40904,-123.455,2016,"Dec"
-118.259,33.66446,39470,"Gray Whale",1,33.66446,-118.259,2017,"Jan"
-123.22,49.00318,39493,"Humpback Whale",2,49.00318,-123.22,2017,"Jan"
-124.043,49.2092,39494,"Humpback Whale",2,49.2092,-124.043,2017,"Jan"
-118.229,33.64981,39568,"Gray Whale",1,33.64981,-118.229,2017,"Jan"
-118.218,33.64046,39569,"Gray Whale",1,33.64046,-118.218,2017,"Jan"
-117.915,33.59702,39612,"Gray Whale",1,33.59702,-117.915,2017,"Jan"
-121.914,36.78453,39752,"Gray Whale",1,36.78453,-121.914,2017,"Jan"
-118.362,33.71363,39902,"Gray Whale",1,33.71363,-118.362,2017,"Feb"
-118.347,33.71083,39903,"Gray Whale",1,33.71083,-118.347,2017,"Feb"
-118.264,33.6966,40084,"Gray Whale",1,33.6966,-118.264,2017,"Mar"
-119.748,34.39795,40166,"Gray Whale",2,34.39795,-119.748,2017,"Mar"
-119.375,34.05934,40196,"Humpback Whale",1,34.05934,-119.375,2017,"Mar"
-118.255,33.70275,40304,"Gray Whale",1,33.70275,-118.255,2017,"Mar"
-118.279,33.6958,40307,"Gray Whale",1,33.6958,-118.279,2017,"Mar"
-118.28,33.69586,40308,"Gray Whale",2,33.69586,-118.28,2017,"Mar"
-119.614,34.09573,40329,"Gray Whale",2,34.09573,-119.614,2017,"Mar"
-119.758,34.3495,40341,"Gray Whale",2,34.3495,-119.758,2017,"Mar"
-118.132,33.73788,40359,"Gray Whale",2,33.73788,-118.132,2017,"Mar"
-118.185,33.71561,40360,"Gray Whale",1,33.71561,-118.185,2017,"Mar"
-118.255,33.71019,40361,"Gray Whale",3,33.71019,-118.255,2017,"Mar"
-118.25,33.70881,40367,"Gray Whale",1,33.70881,-118.25,2017,"Mar"
-118.218,33.7166,40368,"Gray Whale",1,33.7166,-118.218,2017,"Mar"
-118.215,33.71718,40400,"Gray Whale",1,33.71718,-118.215,2017,"Mar"
-118.252,33.70643,40407,"Gray Whale",1,33.70643,-118.252,2017,"Mar"
-118.369,33.72845,40410,"Gray Whale",1,33.72845,-118.369,2017,"Mar"
-118.307,33.70607,40475,"Gray Whale",1,33.70607,-118.307,2017,"Apr"
-118.311,33.7034,40476,"Gray Whale",1,33.7034,-118.311,2017,"Apr"
-118.272,33.71937,40513,"Gray Whale",1,33.71937,-118.272,2017,"Apr"
-119.961,34.43032,40540,"Gray Whale",1,34.43032,-119.961,2017,"Apr"
-118.256,33.70558,40600,"Gray Whale",1,33.70558,-118.256,2017,"Apr"
-118.32,33.70645,40617,"Gray Whale",1,33.70645,-118.32,2017,"Apr"
-118.319,33.70683,40618,"Gray Whale",1,33.70683,-118.319,2017,"Apr"
-118.291,33.69604,40619,"Gray Whale",1,33.69604,-118.291,2017,"Apr"
-119.886,34.1201,40724,"Blue Whale",1,34.1201,-119.886,2017,"Apr"
-122.307,36.9917,40774,"Humpback Whale",4,36.9917,-122.307,2017,"Apr"
-118.188,33.72042,40791,"Gray Whale",1,33.72042,-118.188,2017,"Apr"
-118.192,33.72135,40792,"Gray Whale",2,33.72135,-118.192,2017,"Apr"
-118.26,33.70352,40793,"Gray Whale",1,33.70352,-118.26,2017,"Apr"
-118.275,33.7008,40794,"Gray Whale",1,33.7008,-118.275,2017,"Apr"
-119.46,34.31285,40861,"Humpback Whale",1,34.31285,-119.46,2017,"May"
-118.244,33.70965,40956,"Gray Whale",2,33.70965,-118.244,2017,"May"
-119.863,34.40062,40963,"Gray Whale",2,34.40062,-119.863,2017,"May"
-120.114,34.30433,40977,"Humpback Whale",1,34.30433,-120.114,2017,"May"
-118.298,33.62385,41084,"Blue Whale",1,33.62385,-118.298,2017,"May"
-118.279,33.65547,41092,"Blue Whale",1,33.65547,-118.279,2017,"May"
-119.56,34.10945,41107,"Blue Whale",1,34.10945,-119.56,2017,"May"
-119.56,34.10945,41108,"Blue Whale",1,34.10945,-119.56,2017,"May"
-119.868,34.0753,41209,"Humpback Whale",1,34.0753,-119.868,2017,"May"
-119.864,34.07471,41213,"Humpback Whale",1,34.07471,-119.864,2017,"May"
-122.715,48.4445,41320,"Minke Whale",1,48.4445,-122.715,2017,"May"
-119.46,34.31606,41557,"Humpback Whale",3,34.31606,-119.46,2017,"Jun"
-119.425,34.14886,41565,"Humpback Whale",3,34.14886,-119.425,2017,"Jun"
-119.882,34.12847,41567,"Blue Whale",4,34.12847,-119.882,2017,"Jun"
-119.504,34.08488,41568,"Blue Whale",2,34.08488,-119.504,2017,"Jun"
-119.485,34.08591,41569,"Blue Whale",1,34.08591,-119.485,2017,"Jun"
-119.415,34.13673,41570,"Humpback Whale",1,34.13673,-119.415,2017,"Jun"
-119.405,34.14454,41571,"Humpback Whale",2,34.14454,-119.405,2017,"Jun"
-119.478,34.10495,41581,"Humpback Whale",5,34.10495,-119.478,2017,"Jun"
-119.49,34.10393,41598,"Blue Whale",1,34.10393,-119.49,2017,"Jun"
-119.48,34.11945,41599,"Humpback Whale",2,34.11945,-119.48,2017,"Jun"
-126.84,50.64218,41918,"Humpback Whale",1,50.64218,-126.84,2017,"Jun"
-126.81,50.59404,41919,"Humpback Whale",1,50.59404,-126.81,2017,"Jun"
-126.824,50.56951,41920,"Humpback Whale",2,50.56951,-126.824,2017,"Jun"
-126.807,50.5669,41921,"Humpback Whale",1,50.5669,-126.807,2017,"Jun"
-126.807,50.5669,41922,"Humpback Whale",1,50.5669,-126.807,2017,"Jun"
-119.726,34.31175,41967,"Humpback Whale",2,34.31175,-119.726,2017,"Jun"
-119.759,34.2953,41968,"Humpback Whale",1,34.2953,-119.759,2017,"Jun"
-119.545,34.21384,42028,"Blue Whale",1,34.21384,-119.545,2017,"Jun"
-119.524,34.29022,42132,"Humpback Whale",1,34.29022,-119.524,2017,"Jun"
-119.528,34.29294,42134,"Humpback Whale",1,34.29294,-119.528,2017,"Jun"
-122.474,37.82901,42439,"Humpback Whale",1,37.82901,-122.474,2017,"Jun"
-124.15,44.5987,42440,"Gray Whale",4,44.5987,-124.15,2017,"Jun"
-122.465,37.82528,42462,"Gray Whale",2,37.82528,-122.465,2017,"Jun"
-120.245,34.05899,42478,"Humpback Whale",4,34.05899,-120.245,2017,"Jul"
-118.299,33.63079,42666,"Minke Whale",1,33.63079,-118.299,2017,"Jul"
-119.416,34.16183,42607,"Humpback Whale",1,34.16183,-119.416,2017,"Jul"
-119.45,34.12362,42613,"Blue Whale",1,34.12362,-119.45,2017,"Jul"
-119.45,34.12362,42614,"Blue Whale",1,34.12362,-119.45,2017,"Jul"
-119.45,34.12362,42615,"Blue Whale",1,34.12362,-119.45,2017,"Jul"
-119.466,34.0984,42616,"Blue Whale",2,34.0984,-119.466,2017,"Jul"
-119.447,34.13999,42659,"Blue Whale",1,34.13999,-119.447,2017,"Jul"
-121.902,36.72148,42782,"Humpback Whale",2,36.72148,-121.902,2017,"Jul"
-122.484,37.81908,42949,"Humpback Whale",10,37.81908,-122.484,2017,"Jul"
-122.487,37.81878,42950,"Humpback Whale",10,37.81878,-122.487,2017,"Jul"
-122.505,37.80108,43010,"Humpback Whale",5,37.80108,-122.505,2017,"Jul"
-122.063,36.80813,43014,"Humpback Whale",1,36.80813,-122.063,2017,"Jul"
-122.433,37.8188,43020,"Humpback Whale",4,37.8188,-122.433,2017,"Jul"
-120.879,35.35314,43061,"Humpback Whale",10,35.35314,-120.879,2017,"Jul"
-120.934,35.29121,43067,"Humpback Whale",3,35.29121,-120.934,2017,"Jul"
-120.913,35.3157,43068,"Humpback Whale",1,35.3157,-120.913,2017,"Jul"
-122.415,37.00293,43102,"Humpback Whale",1,37.00293,-122.415,2017,"Jul"
-122.043,36.73708,43104,"Humpback Whale",3,36.73708,-122.043,2017,"Jul"
-122,36,43133,"Humpback Whale",1,36,-122,2017,"Jul"
-121.837,36.64362,43163,"Humpback Whale",1,36.64362,-121.837,2017,"Jul"
-121.986,36.70592,43164,"Humpback Whale",2,36.70592,-121.986,2017,"Jul"
-122.475,37.8564,43193,"Humpback Whale",2,37.8564,-122.475,2017,"Jul"
-121.994,36.52638,44220,"Humpback Whale",2,36.52638,-121.994,2017,"Jul"
-122.685,37.88377,44221,"Humpback Whale",2,37.88377,-122.685,2017,"Jul"
-122.656,37.87338,44301,"Humpback Whale",1,37.87338,-122.656,2017,"Jul"
-122.476,37.81267,44340,"Humpback Whale",7,37.81267,-122.476,2017,"Jul"
-122.453,37.821,44353,"Humpback Whale",12,37.821,-122.453,2017,"Jul"
-124.065,44.82954,44433,"Gray Whale",1,44.82954,-124.065,2017,"Jul"
-122.476,37.82096,44738,"Humpback Whale",1,37.82096,-122.476,2017,"Jul"
-119.357,34.08918,44753,"Humpback Whale",1,34.08918,-119.357,2017,"Jul"
-119.354,34.08539,44816,"Humpback Whale",2,34.08539,-119.354,2017,"Jul"
-122.668,37.88028,45090,"Humpback Whale",2,37.88028,-122.668,2017,"Jul"
-121.929,36.72312,45282,"Humpback Whale",1,36.72312,-121.929,2017,"Aug"
-121.977,36.73226,45283,"Humpback Whale",1,36.73226,-121.977,2017,"Aug"
-118.936,33.9957,45284,"Short Finned Pilot Whale",1,33.9957,-118.936,2017,"Aug"
-122.035,36.70111,45287,"Blue Whale",2,36.70111,-122.035,2017,"Aug"
-122.036,36.701,45288,"Humpback Whale",1,36.701,-122.036,2017,"Aug"
-122.01,36.67817,45290,"Blue Whale",1,36.67817,-122.01,2017,"Aug"
-122.01,36.67811,45291,"Humpback Whale",1,36.67811,-122.01,2017,"Aug"
-121.832,36.78691,45294,"Humpback Whale",7,36.78691,-121.832,2017,"Aug"
-122.477,37.82028,45339,"Humpback Whale",2,37.82028,-122.477,2017,"Aug"
-122.507,37.79284,45340,"Humpback Whale",3,37.79284,-122.507,2017,"Aug"
-122.528,37.81651,45359,"Humpback Whale",2,37.81651,-122.528,2017,"Aug"
-122.705,37.86461,45466,"Humpback Whale",1,37.86461,-122.705,2017,"Aug"
-119.491,34.08978,45536,"Fin Whale",2,34.08978,-119.491,2017,"Aug"
-119.479,34.10486,45631,"Blue Whale",1,34.10486,-119.479,2017,"Aug"
-122.679,37.87353,45782,"Humpback Whale",1,37.87353,-122.679,2017,"Aug"
-122.532,37.78188,45882,"Humpback Whale",1,37.78188,-122.532,2017,"Aug"
-122.589,37.52312,45982,"Humpback Whale",1,37.52312,-122.589,2017,"Aug"
-122.619,37.53491,45983,"Humpback Whale",1,37.53491,-122.619,2017,"Aug"
-122.524,37.60861,45986,"Humpback Whale",1,37.60861,-122.524,2017,"Aug"
-122.52,37.60401,45987,"Humpback Whale",1,37.60401,-122.52,2017,"Aug"
-122.518,37.60542,45988,"Humpback Whale",2,37.60542,-122.518,2017,"Aug"
-122.516,37.60768,45989,"Humpback Whale",3,37.60768,-122.516,2017,"Aug"
